"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2022","838.94","840.72","842.94","834.02","165.32M","0.71%"
"11/17/2022","833.02","825.05","833.34","819.76","151.98M","-0.25%"
"11/16/2022","835.10","840.60","841.41","833.56","165.19M","-0.78%"
"11/15/2022","841.64","843.18","845.98","834.47","200.96M","0.77%"
"11/14/2022","835.18","838.86","846.84","835.18","183.61M","-0.68%"
"11/11/2022","840.90","842.37","846.56","837.69","216.51M","-0.10%"
"11/10/2022","841.77","827.02","842.31","826.80","240.54M","4.23%"
"11/09/2022","807.60","814.50","819.65","806.90","163.02M","-1.45%"
"11/08/2022","819.46","814.80","823.45","810.09","182.61M","0.86%"
"11/07/2022","812.48","807.32","813.65","802.82","170.33M","1.06%"
"11/04/2022","803.92","801.15","805.94","790.95","198.64M","1.59%"
"11/03/2022","791.34","776.96","798.21","774.89","219.38M","1.04%"
"11/02/2022","783.19","792.83","809.09","782.83","240.12M","-1.76%"
"11/01/2022","797.24","803.25","804.34","792.49","184.57M","-0.06%"
"10/31/2022","797.71","795.12","802.82","793.88","211.13M","-0.34%"
"10/28/2022","800.42","783.76","800.91","781.97","200.82M","2.38%"
"10/27/2022","781.82","781.16","791.18","780.84","214.29M","1.14%"
"10/26/2022","772.98","775.31","783.93","770.23","247.44M","0.34%"
"10/25/2022","770.33","760.31","770.97","758.69","216.62M","1.35%"
"10/24/2022","760.09","754.45","762.90","753.58","204.21M","1.35%"
"10/21/2022","749.96","730.27","751.44","728.84","246.55M","2.65%"
"10/20/2022","730.61","742.76","746.94","729.21","236.58M","-1.91%"
"10/19/2022","744.84","745.78","751.52","739.26","241.27M","-0.69%"
"10/18/2022","750.01","747.54","752.09","739.97","202.29M","2.36%"
"10/17/2022","732.72","726.95","736.40","726.95","206.57M","2.25%"
"10/14/2022","716.63","737.56","739.15","715.56","201.16M","-2.23%"
"10/13/2022","732.98","704.20","736.67","700.26","253.01M","2.20%"
"10/12/2022","717.22","722.00","725.57","717.07","182.10M","-0.81%"
"10/11/2022","723.10","721.38","732.58","718.50","252.12M","0.01%"
"10/10/2022","723.01","727.22","730.22","717.17","172.00M","0.33%"
"10/07/2022","720.66","728.02","728.67","716.23","200.27M","-1.92%"
"10/06/2022","734.78","740.61","744.57","732.97","177.96M","-1.09%"
"10/05/2022","742.89","739.04","749.39","735.86","171.35M","-0.58%"
"10/04/2022","747.20","732.99","747.42","732.99","226.64M","3.49%"
"10/03/2022","722.00","708.68","727.72","706.48","208.02M","3.05%"
"09/30/2022","700.60","707.94","714.38","700.40","217.98M","-1.31%"
"09/29/2022","709.87","716.63","717.18","703.89","197.80M","-1.83%"
"09/28/2022","723.10","710.83","726.99","708.43","211.35M","2.24%"
"09/27/2022","707.27","714.37","718.35","701.60","217.79M","-0.31%"
"09/26/2022","709.46","715.10","721.09","706.79","211.53M","-1.13%"
"09/23/2022","717.60","724.18","724.18","708.76","246.06M","-1.87%"
"09/22/2022","731.27","740.55","741.45","730.36","210.63M","-1.49%"
"09/21/2022","742.32","759.07","764.52","742.31","204.14M","-1.34%"
"09/20/2022","752.38","756.29","756.29","746.22","185.10M","-1.24%"
"09/19/2022","761.79","746.79","762.74","746.79","185.75M","1.33%"
"09/16/2022","751.77","751.96","754.85","745.22","373.46M","-2.06%"
"09/15/2022","767.56","774.25","780.40","765.44","212.31M","-1.07%"
"09/14/2022","775.84","777.04","779.22","766.38","203.90M","-0.18%"
"09/13/2022","777.27","793.70","796.63","774.54","186.17M","-3.79%"
"09/12/2022","807.86","807.15","811.92","803.96","184.06M","0.61%"
"09/09/2022","803.00","798.19","804.67","797.60","181.10M","1.57%"
"09/07/2022","790.56","776.65","792.40","775.27","208.23M","1.63%"
"09/06/2022","777.89","777.87","781.53","771.34","200.24M","0.16%"
"09/02/2022","776.67","791.66","793.79","773.17","163.30M","-0.99%"
"09/01/2022","784.43","778.77","784.67","774.89","206.96M","0.14%"
"08/31/2022","783.36","792.44","794.54","782.71","222.53M","-0.87%"
"08/30/2022","790.20","803.58","804.44","787.09","192.52M","-1.48%"
"08/29/2022","802.04","799.05","808.55","797.87","180.46M","-0.44%"
"08/26/2022","805.58","836.66","836.97","805.31","174.22M","-3.51%"
"08/25/2022","834.87","826.04","835.03","825.62","167.21M","1.52%"
"08/24/2022","822.33","820.35","824.76","819.05","135.36M","0.33%"
"08/23/2022","819.66","817.78","825.08","817.48","156.68M","0.19%"
"08/22/2022","818.13","823.36","824.94","817.23","184.33M","-1.95%"
"08/19/2022","834.36","840.60","840.60","831.92","175.44M","-1.27%"
"08/18/2022","845.08","843.37","846.42","840.65","126.45M","0.33%"
"08/17/2022","842.34","838.57","846.10","838.07","151.25M","-0.78%"
"08/16/2022","848.93","841.85","852.58","841.81","152.35M","0.45%"
"08/15/2022","845.16","838.05","846.27","836.80","143.43M","0.23%"
"08/12/2022","843.18","833.31","843.35","831.96","140.69M","1.47%"
"08/11/2022","830.99","832.39","838.31","829.53","168.63M","0.46%"
"08/10/2022","827.15","821.55","829.57","820.19","182.96M","2.22%"
"08/09/2022","809.19","812.49","813.39","807.62","178.08M","-0.37%"
"08/08/2022","812.20","818.19","820.79","810.29","167.91M","-0.08%"
"08/05/2022","812.82","805.45","813.04","804.90","140.46M","0.21%"
"08/04/2022","811.11","809.22","813.69","807.11","166.52M","0.31%"
"08/03/2022","808.58","804.00","810.88","799.00","175.87M","0.98%"
"08/02/2022","800.77","806.48","810.82","799.51","187.78M","-1.05%"
"08/01/2022","809.29","804.58","811.93","802.71","194.77M","0.12%"
"07/29/2022","808.28","793.15","810.19","792.68","199.13M","2.00%"
"07/28/2022","792.40","779.92","793.01","778.00","227.23M","2.07%"
"07/27/2022","776.32","768.49","779.81","764.56","211.64M","1.58%"
"07/26/2022","764.25","765.88","771.14","762.53","184.52M","-0.53%"
"07/25/2022","768.31","765.51","770.44","761.32","149.05M","0.47%"
"07/22/2022","764.72","770.09","771.90","761.28","184.54M","-0.31%"
"07/21/2022","767.07","759.82","767.31","756.72","241.05M","0.68%"
"07/20/2022","761.87","756.04","763.65","753.60","180.98M","0.74%"
"07/19/2022","756.29","735.70","757.10","735.70","194.64M","3.58%"
"07/18/2022","730.13","740.65","743.46","728.03","184.77M","-0.60%"
"07/15/2022","734.53","732.59","735.49","725.84","195.80M","1.58%"
"07/14/2022","723.08","716.91","723.78","712.77","191.82M","-0.58%"
"07/13/2022","727.32","725.39","732.92","722.83","231.26M","-1.20%"
"07/12/2022","736.16","736.20","746.00","733.65","251.00M","-0.32%"
"07/11/2022","738.54","738.93","743.17","736.90","147.91M","-0.67%"
