"Date","Price","Open","High","Low","Vol.","Change %"
"05/28/2021","1,437.44","1,434.16","1,449.84","1,434.16","140.60M","0.30%"
"05/27/2021","1,433.16","1,435.88","1,439.86","1,431.69","269.20M","-0.16%"
"05/26/2021","1,435.48","1,443.93","1,443.93","1,429.34","174.86M","-0.56%"
"05/25/2021","1,443.59","1,448.23","1,450.03","1,442.34","170.48M","-0.30%"
"05/24/2021","1,447.97","1,448.82","1,457.09","1,447.66","137.20M","0.06%"
"05/21/2021","1,447.14","1,448.22","1,462.53","1,446.65","159.31M","-0.03%"
"05/20/2021","1,447.62","1,432.93","1,453.30","1,432.93","156.69M","1.04%"
"05/19/2021","1,432.71","1,432.72","1,433.23","1,415.84","161.12M","-0.14%"
"05/18/2021","1,434.77","1,435.11","1,443.14","1,429.37","150.46M","0.05%"
"05/17/2021","1,434.08","1,436.40","1,441.93","1,433.67","142.15M","-0.17%"
"05/14/2021","1,436.47","1,432.55","1,441.78","1,432.55","133.56M","0.38%"
"05/13/2021","1,430.99","1,417.07","1,436.52","1,417.07","154.79M","0.95%"
"05/12/2021","1,417.53","1,431.06","1,431.06","1,416.19","183.42M","-1.00%"
"05/11/2021","1,431.91","1,444.58","1,444.94","1,428.05","181.08M","-0.98%"
"05/10/2021","1,446.02","1,446.18","1,457.86","1,445.94","202.67M","0.10%"
"05/07/2021","1,444.60","1,434.81","1,452.18","1,434.81","177.60M","0.72%"
"05/06/2021","1,434.29","1,429.62","1,434.77","1,417.62","210.55M","0.07%"
"05/05/2021","1,433.22","1,431.00","1,437.97","1,426.43","194.82M","0.23%"
"05/04/2021","1,429.98","1,429.60","1,431.74","1,421.49","236.77M","0.04%"
"05/03/2021","1,429.43","1,414.36","1,431.11","1,414.36","192.10M","1.17%"
"04/30/2021","1,412.92","1,416.88","1,420.23","1,411.05","205.79M","-0.32%"
"04/29/2021","1,417.49","1,422.98","1,424.96","1,410.24","197.96M","-0.39%"
"04/28/2021","1,423.00","1,425.28","1,427.00","1,421.56","160.96M","-0.35%"
"04/27/2021","1,427.98","1,433.39","1,433.39","1,425.72","154.67M","-0.51%"
"04/26/2021","1,435.26","1,440.84","1,440.84","1,433.57","142.68M","-0.35%"
"04/23/2021","1,440.34","1,430.78","1,444.21","1,427.96","149.07M","0.64%"
"04/22/2021","1,431.16","1,435.84","1,440.10","1,426.31","179.91M","-0.43%"
"04/21/2021","1,437.30","1,422.33","1,438.69","1,422.33","167.00M","1.14%"
"04/20/2021","1,421.13","1,414.73","1,424.64","1,409.13","171.18M","0.43%"
"04/19/2021","1,415.09","1,415.03","1,416.05","1,408.96","162.57M","-0.01%"
"04/16/2021","1,415.24","1,406.20","1,416.92","1,406.20","224.98M","0.75%"
"04/15/2021","1,404.75","1,382.68","1,408.95","1,382.68","162.96M","1.74%"
"04/14/2021","1,380.68","1,382.60","1,386.69","1,378.84","142.28M","-0.12%"
"04/13/2021","1,382.34","1,371.70","1,385.77","1,371.70","177.52M","0.44%"
"04/12/2021","1,376.24","1,375.18","1,379.29","1,372.19","148.21M","0.05%"
"04/09/2021","1,375.56","1,360.35","1,375.82","1,360.35","148.35M","1.16%"
"04/08/2021","1,359.72","1,359.49","1,366.11","1,358.54","143.07M","0.11%"
"04/07/2021","1,358.17","1,361.14","1,364.96","1,354.56","148.39M","-0.24%"
"04/06/2021","1,361.46","1,368.17","1,371.99","1,359.22","156.82M","-0.36%"
"04/05/2021","1,366.35","1,358.38","1,370.74","1,358.38","149.90M","0.66%"
"04/01/2021","1,357.40","1,362.87","1,364.55","1,352.81","148.69M","-0.22%"
"03/31/2021","1,360.34","1,359.16","1,369.38","1,359.16","187.77M","0.14%"
